AGLOMERADO,CH03,CH04,CH06,CH07,CH08,CH09,CH15,es_estudiante,ESTADO,CAT_OCUP,CAT_INAC,IV1,IV2,IV6,IV8,II8,IX_TOT,V2,V14,EDUC,horastrab,EDAD_2,ITF,ANIO,pobre
18.0,3.0,1,32.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,9.0,40.0,1024.0,2600000.0,2025.0,0
18.0,1.0,1,35.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,48.0,1225.0,200000.0,2025.0,1
18.0,1.0,0,71.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,5041.0,1350000.0,2025.0,0
18.0,1.0,0,81.0,5.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,6561.0,445000.0,2025.0,0
18.0,1.0,0,76.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,5776.0,660000.0,2025.0,0
18.0,2.0,1,78.0,2.0,1,1.0,3.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,12.0,0.0,6084.0,660000.0,2025.0,0
18.0,1.0,0,89.0,4.0,1,1.0,1.0,0,3.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,7.0,0.0,7921.0,1860000.0,2025.0,0
18.0,3.0,0,54.0,3.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,12.0,0.0,2916.0,1860000.0,2025.0,0
18.0,3.0,0,55.0,3.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,12.0,0.0,3025.0,1860000.0,2025.0,0
18.0,5.0,0,18.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,11.0,0.0,324.0,1860000.0,2025.0,0
22.0,5.0,1,16.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0,30.0,256.0,763600.0,2025.0,1
22.0,1.0,0,68.0,5.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,7.0,0.0,4624.0,585000.0,2025.0,1
22.0,3.0,0,35.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,12.0,15.0,1225.0,585000.0,2025.0,1
22.0,5.0,0,14.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0,0.0,196.0,585000.0,2025.0,1
22.0,5.0,1,10.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,100.0,585000.0,2025.0,1
22.0,1.0,0,54.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,12.0,60.0,2916.0,650000.0,2025.0,1
22.0,3.0,1,14.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,10.0,0.0,196.0,650000.0,2025.0,1
22.0,3.0,0,34.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,12.0,30.0,1156.0,650000.0,2025.0,1
22.0,5.0,1,8.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,64.0,650000.0,2025.0,1
22.0,1.0,1,52.0,1.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,12.0,56.0,2704.0,1500000.0,2025.0,0
22.0,1.0,0,54.0,3.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,7.0,18.0,2916.0,763600.0,2025.0,1
22.0,3.0,0,18.0,5.0,1,1.0,1.0,0,3.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,12.0,0.0,324.0,763600.0,2025.0,1
29.0,3.0,1,26.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,12.0,56.0,676.0,0.0,2025.0,1
29.0,1.0,1,26.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,7.0,0.0,676.0,354000.0,2025.0,1
29.0,2.0,0,24.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,8.0,0.0,576.0,354000.0,2025.0,1
29.0,3.0,0,6.0,5.0,0,2.0,1.0,1,4.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,36.0,354000.0,2025.0,1
29.0,1.0,1,74.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,5476.0,660000.0,2025.0,0
29.0,2.0,0,74.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,5476.0,660000.0,2025.0,0
29.0,1.0,1,70.0,3.0,1,1.0,1.0,0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,0.0,4900.0,430000.0,2025.0,1
29.0,3.0,0,22.0,5.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,0.0,484.0,430000.0,2025.0,1
29.0,3.0,0,23.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,529.0,430000.0,2025.0,1
29.0,1.0,0,57.0,4.0,1,1.0,2.0,0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,3249.0,0.0,2025.0,1
23.0,1.0,1,47.0,2.0,1,1.0,2.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,16.0,58.0,2209.0,1000000.0,2025.0,0
23.0,2.0,0,45.0,2.0,1,1.0,3.0,0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,14.0,30.0,2025.0,1000000.0,2025.0,0
23.0,3.0,0,22.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,16.0,0.0,484.0,1700000.0,2025.0,0
23.0,5.0,1,24.0,5.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,7.0,4.0,576.0,2105000.0,2025.0,0
23.0,3.0,1,44.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,9.0,30.0,1936.0,2105000.0,2025.0,0
23.0,1.0,1,39.0,1.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,44.0,1521.0,890000.0,2025.0,1
23.0,2.0,0,37.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,20.0,1369.0,890000.0,2025.0,1
23.0,3.0,0,17.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,11.0,0.0,289.0,890000.0,2025.0,1
23.0,1.0,0,52.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,9.0,42.0,2704.0,1750000.0,2025.0,0
23.0,3.0,0,30.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,30.0,900.0,1750000.0,2025.0,0
23.0,3.0,1,25.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,10.0,40.0,625.0,1750000.0,2025.0,0
23.0,1.0,1,62.0,2.0,1,1.0,3.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,14.0,8.0,3844.0,1580000.0,2025.0,0
23.0,2.0,0,64.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,14.0,0.0,4096.0,1580000.0,2025.0,0
23.0,1.0,1,42.0,5.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,62.0,1764.0,1200000.0,2025.0,0
23.0,3.0,0,18.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,0.0,324.0,1200000.0,2025.0,0
23.0,3.0,1,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,49.0,1200000.0,2025.0,0
23.0,1.0,1,57.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,60.0,3249.0,1660000.0,2025.0,0
23.0,2.0,0,59.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,0.0,3481.0,1660000.0,2025.0,0
23.0,3.0,1,24.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,40.0,576.0,1660000.0,2025.0,0
23.0,3.0,0,14.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,0.0,196.0,0.0,2025.0,1
23.0,3.0,1,9.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,0.0,81.0,0.0,2025.0,1
23.0,3.0,0,11.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,6.0,0.0,121.0,0.0,2025.0,1
23.0,9.0,0,22.0,5.0,1,1.0,1.0,0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,14.0,0.0,484.0,0.0,2025.0,1
23.0,1.0,1,50.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,17.0,24.0,2500.0,1960000.0,2025.0,0
23.0,2.0,0,48.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,17.0,24.0,2304.0,1960000.0,2025.0,0
23.0,3.0,1,38.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,12.0,30.0,1444.0,1841000.0,2025.0,1
23.0,3.0,1,21.0,5.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,12.0,18.0,441.0,1841000.0,2025.0,1
23.0,3.0,0,45.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,10.0,0.0,2025.0,2042000.0,2025.0,1
23.0,5.0,1,28.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,12.0,24.0,784.0,2042000.0,2025.0,1
23.0,5.0,1,22.0,5.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,9.0,0.0,484.0,2042000.0,2025.0,1
23.0,5.0,0,8.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,64.0,2042000.0,2025.0,1
23.0,3.0,1,44.0,3.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,11.0,72.0,1936.0,2042000.0,2025.0,1
23.0,1.0,1,54.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,11.0,55.0,2916.0,1670000.0,2025.0,0
23.0,2.0,0,37.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,10.0,0.0,1369.0,1670000.0,2025.0,0
23.0,3.0,0,16.0,5.0,1,1.0,2.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,10.0,0.0,256.0,1670000.0,2025.0,0
23.0,3.0,0,13.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,7.0,0.0,169.0,1670000.0,2025.0,0
23.0,3.0,1,10.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,0.0,100.0,1670000.0,2025.0,0
23.0,1.0,1,58.0,5.0,1,1.0,3.0,0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,7.0,18.0,3364.0,1841000.0,2025.0,1
23.0,3.0,0,37.0,5.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,12.0,0.0,1369.0,1841000.0,2025.0,1
18.0,2.0,1,42.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,7.0,20.0,1764.0,1101200.0,2025.0,1
18.0,3.0,0,21.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,12.0,0.0,441.0,1101200.0,2025.0,1
18.0,3.0,0,14.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,7.0,0.0,196.0,1101200.0,2025.0,1
18.0,3.0,1,6.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,36.0,1101200.0,2025.0,1
18.0,1.0,0,36.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,14.0,84.0,1296.0,814000.0,2025.0,1
18.0,1.0,1,35.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,14.0,45.0,1225.0,550000.0,2025.0,0
18.0,1.0,0,39.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,7.0,0.0,1521.0,1101200.0,2025.0,1
22.0,3.0,1,23.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,13.0,0.0,529.0,980000.0,2025.0,1
22.0,3.0,1,19.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,0.0,361.0,980000.0,2025.0,1
22.0,1.0,1,57.0,2.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,30.0,3249.0,980000.0,2025.0,1
22.0,2.0,0,50.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,2500.0,980000.0,2025.0,1
22.0,3.0,0,28.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,14.0,0.0,784.0,980000.0,2025.0,1
18.0,1.0,1,58.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,5.0,2.0,2.0,17.0,20.0,3364.0,1500000.0,2025.0,1
18.0,2.0,0,45.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,0.0,2025.0,1500000.0,2025.0,1
18.0,3.0,0,28.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,5.0,2.0,2.0,15.0,0.0,784.0,1500000.0,2025.0,1
18.0,3.0,1,22.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,40.0,484.0,1500000.0,2025.0,1
18.0,3.0,0,16.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,5.0,2.0,2.0,10.0,0.0,256.0,1500000.0,2025.0,1
18.0,1.0,1,80.0,3.0,1,1.0,3.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,6400.0,1500000.0,2025.0,0
25.0,1.0,1,46.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,40.0,2116.0,850000.0,2025.0,0
25.0,2.0,0,39.0,1.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,48.0,1521.0,850000.0,2025.0,0
25.0,1.0,1,38.0,3.0,1,1.0,2.0,0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,48.0,1444.0,1600000.0,2025.0,0
22.0,3.0,0,41.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,14.0,25.0,1681.0,2700000.0,2025.0,0
22.0,4.0,1,41.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,12.0,48.0,1681.0,2700000.0,2025.0,0
22.0,5.0,0,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,10.0,0.0,225.0,2700000.0,2025.0,0
22.0,5.0,1,4.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,16.0,2700000.0,2025.0,0
22.0,2.0,0,39.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,36.0,1521.0,1500000.0,2025.0,0
22.0,3.0,1,15.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,9.0,0.0,225.0,1500000.0,2025.0,0
22.0,3.0,0,13.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,9.0,0.0,169.0,1500000.0,2025.0,0
22.0,1.0,0,84.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,7.0,0.0,7056.0,2700000.0,2025.0,0
22.0,3.0,0,67.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,2.0,14.0,0.0,4489.0,2700000.0,2025.0,0
23.0,3.0,0,18.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,0.0,324.0,1455000.0,2025.0,0
23.0,1.0,0,41.0,1.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,7.0,2.0,2.0,14.0,0.0,1681.0,2050000.0,2025.0,1
23.0,3.0,1,12.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,6.0,0.0,144.0,1700000.0,2025.0,0
23.0,1.0,0,53.0,3.0,0,1.0,3.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,16.0,2809.0,1630000.0,2025.0,0
23.0,9.0,1,56.0,3.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,48.0,3136.0,1630000.0,2025.0,0
23.0,9.0,0,84.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,7056.0,1630000.0,2025.0,0
23.0,1.0,0,41.0,1.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,9.0,0.0,1681.0,2550000.0,2025.0,0
23.0,3.0,0,22.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,12.0,20.0,484.0,2550000.0,2025.0,0
23.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,11.0,0.0,289.0,2550000.0,2025.0,0
23.0,3.0,1,6.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,36.0,2550000.0,2025.0,0
23.0,3.0,1,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,2550000.0,2025.0,0
23.0,2.0,1,45.0,1.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,9.0,70.0,2025.0,2550000.0,2025.0,0
23.0,3.0,1,19.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,13.0,0.0,361.0,1455000.0,2025.0,0
23.0,1.0,0,71.0,2.0,1,1.0,3.0,0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,0.0,5041.0,844000.0,2025.0,0
23.0,2.0,1,79.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,0.0,6241.0,844000.0,2025.0,0
23.0,1.0,0,62.0,2.0,1,1.0,2.0,0,1.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,32.0,3844.0,1020000.0,2025.0,0
23.0,3.0,1,23.0,5.0,0,1.0,2.0,0,3.0,0.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,529.0,1020000.0,2025.0,0
23.0,1.0,1,52.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,7.0,48.0,2704.0,1200000.0,2025.0,0
23.0,2.0,0,51.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,15.0,0.0,2601.0,1200000.0,2025.0,0
23.0,3.0,1,26.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,10.0,40.0,676.0,1200000.0,2025.0,0
23.0,5.0,0,19.0,1.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,11.0,0.0,361.0,1841000.0,2025.0,1
23.0,10.0,1,22.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,7.0,40.0,484.0,1841000.0,2025.0,1
23.0,5.0,1,12.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,7.0,0.0,144.0,1841000.0,2025.0,1
23.0,5.0,0,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,3.0,0.0,49.0,1841000.0,2025.0,1
23.0,5.0,0,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,0.0,0.0,4.0,1841000.0,2025.0,1
23.0,5.0,0,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,0.0,0.0,1.0,1841000.0,2025.0,1
23.0,1.0,0,68.0,4.0,1,1.0,3.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,4624.0,2290000.0,2025.0,0
23.0,3.0,1,38.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,12.0,36.0,1444.0,2290000.0,2025.0,0
23.0,3.0,1,24.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,12.0,44.0,576.0,2290000.0,2025.0,0
23.0,3.0,1,22.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,12.0,40.0,484.0,2290000.0,2025.0,0
18.0,1.0,1,59.0,5.0,0,1.0,2.0,0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,30.0,3481.0,150000.0,2025.0,1
25.0,1.0,1,38.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,40.0,1444.0,800000.0,2025.0,1
25.0,2.0,0,38.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,0.0,1444.0,800000.0,2025.0,1
25.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,11.0,0.0,289.0,800000.0,2025.0,1
25.0,3.0,0,4.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,16.0,800000.0,2025.0,1
18.0,8.0,0,36.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,12.0,48.0,1296.0,814000.0,2025.0,1
18.0,8.0,0,32.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,0.0,1024.0,814000.0,2025.0,1
18.0,2.0,1,50.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,14.0,48.0,2500.0,3950000.0,2025.0,0
